Dep,Tof,Nr,Var4,Var5,a2,a4,a6,G2,G3,Range
7800,1900,1,66.9363497497174,0.366076540701599,-0.000390464561773651,-0.0738009085692419,0.0270675249336449,-0.00122700142020148,3.51112284527724,0.767944870877505
7800,2000,1,75.1533565655453,52.3743524527134,0.0293670363601584,-0.133515546419501,0.0488917707063774,0.00032827294411452,4.54990181354092,0.652706903308899
7900,900,1,66.9232591892379,258.814277100787,0.13055733472569,-0.454618273050144,0.101373777079602,0.00179700238694324,0.845331953018458,0.767944870877505
7900,1000,1,74.7311860967399,197.880412018358,0.133747535231413,-0.45797415388382,0.0859777319909119,0.00131085665585911,6.28318530717959,0.767944870877505
7900,1100,1,58.81837307918,0.695938222824388,0.103201786673581,-0.416186847094895,0.0237203420167355,-0.00173751813390991,3.7433132047155,0.767944870877505
7900,1200,1,97.1352067958283,429.75507285442,0.0251756043452693,-0.121791747675826,-0.00631092694938764,0.00138866841517665,6.13596867315494,0.545540053449552
7900,1300,1,78.5009090413516,39.0372344288831,-0.0132711729815949,-0.0812346185904514,-0.0226979266239736,0.00114055510444619,6.28318530717959,0.767944870877505
7900,1400,1,74.4154034847128,14.2082051824822,0.0292579447649873,-0.127668923891778,0.0607140164467899,-0.00118930887370052,2.86113281629855,0.351990305976826
7900,1500,1,71.0359918662729,87.3487773404815,-0.00453694799042964,-0.0559411596528798,0.0429513410080497,-0.00129411123593495,3.52620757888306,0.637289107585945
7900,1600,1,69.5265187356267,0.052480794414933,0.0131925638765055,-0.0866928850294149,0.056788044862463,0.000785409331374849,6.28318530717959,0.71766249839037
7900,1700,1,68.8337128301955,7.90115686414303,0.00466227630633823,-0.071767496853811,0.0472418132204457,0.000828768283026345,0.311384322871844,0.767944870877505
7900,1800,1,69.4684257378066,12.6895977761354,0.00359981958131863,-0.0730215926625065,0.0393817368159328,-0.000574824219076711,3.9154646088265,0.767944870877505
7900,1900,1,69.1131452377168,0.0630882514585096,-0.0074468243878783,-0.0495202277906226,0.0364177338648546,-0.000896362662094418,3.59630890334791,0.767944870877505
7900,2000,1,69.7533461525411,1.61245512388035,-0.00583961633376074,-0.0531053115327117,0.0295099732658727,0.000728010490006044,0.454001309428254,0.767944870877505
8000,900,1,64.0009462521864,326.217558624396,0.118669125281051,-0.427489097271453,0.0597516824971963,-0.00138449294680052,4.0020765067737,0.659899983496667
8000,1000,1,59.8601996800728,10.357285811272,0.116579064022672,-0.450043509729651,0.0100521659876372,-0.00169357067354232,3.79751674134931,0.767944870877505
8000,1100,1,63.8233753563716,15.6347018952514,0.0283302956256935,-0.174956411487982,-0.0288181552597357,-0.00109048824763635,3.7876838774143,0.767944870877505
8000,1200,1,71.5055956783704,81.529489140323,-0.00726972481682099,-0.0574475718024303,-0.000241983501422642,-0.000828774378616918,3.71146099793659,0.482850457798735
8000,1300,1,68.0631910900068,15.3857763502323,0.0152028385988116,-0.0968733547194819,0.0643373691349431,-0.00117229814391386,2.72265923360643,0.767944870877505
