Dep,Tof,Nr,DV,T_viol,a2,a4,a6,G2,G3,Range
7800,1000,1,50.9602653626863,375.810946913358,0.0184987055163602,-0.222421727587609,-0.0686162126644921,-0.00217170464900496,3.31767387704159,0.764499240579713
7800,1100,1,49.1169247249329,265.036624938779,0.019927573344422,-0.218262676540083,-0.0766901036020797,0.00215752522819595,6.283077903813,0.766401634282128
7800,1200,1,43.9315900058884,125.0932003028,0.0191158066350413,-0.201822178760003,-0.0829534950553764,-0.00204771278913043,3.23551681517798,0.7628916576378
7900,1000,1,49.3779930322682,312.233193076187,0.0191406602692067,-0.220223940931458,-0.0806941543761759,-0.00213924124734087,3.41189065705105,0.76440988869235
7900,1100,1,44.6248685356321,156.577243691062,0.018829884440108,-0.204441837631526,-0.0882978096065239,-0.00205327301618503,3.3647584255496,0.764409888706241
7900,1200,1,36.2293613487425,4.64672186950565e-05,0.00903239417794323,-0.146254303566528,-0.0735220714619081,-0.00178281920810041,3.38013157117629,0.758632750140566
8000,1000,1,44.925337927054,168.720031873516,0.01917764650512,-0.208147268682656,-0.0938769883712148,-0.00204721001479979,3.48537747124977,0.767070086197264
8000,1100,1,39.4599302429689,3.42205037640042e-06,0.00863881052515847,-0.141835241728622,-0.0743002432196451,0.00164967446530448,6.27610309743346,0.745234721268912
8000,1200,1,43.3078564705837,1.85493329141195e-05,-0.0903160182960601,0.0558971443440493,-0.0663733202300062,-0.00175088431243296,3.07034653056489,0.71470868975276
